sample_name	altitude	anonymized_name	bile_sample	biomass_even	biomass_quartile	climate	collection_substrate	collection_timestamp	collection_year	common_name	condition_factor	conservation_status	control	control_2	control_cell_into_extraction	control_org	depth_high_range_m	depth_low_range_m	depth_m	description	diet	diet_reference	dist_to_dorsal_cm	distance_from_shore_m	dna_extracted	dnaplate_column	dnaplate_row	dnaplate_well_id	elevation	empo_1	empo_2	empo_3	env	env0	env_biome	env_feature	env_material	env_package	evo_distanceto_mackerel_median_mya	evo_timetree_species_name	extraction_cleanup	extraction_date	extraction_lot	extraction_mass_g	extraction_notes	extraction_notes_gill	extraction_plate_name	fish_collection_method	fl_cm	fmp_number	gamma_include	gape_cm	general_location	geo_loc_name	gi_cm	hab_notes	hab_sum	habitat_act_collection	habitat_be	habitat_cp	habitat_depth_level1	habitat_depth_level2	habitat_drf	habitat_dslp	habitat_is	habitat_kbrf	habitat_mdrf	habitat_ms	habitat_os	habitat_p	habitat_ref	habitat_rit	habitat_rst	habitat_sslp	habitat_sz	host_age	host_age_units	host_body_habitat	host_body_mass_index	host_body_product	host_body_site	host_common_name	host_common_name_	host_height	host_height_units	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	include_st	latitude	longitude	mass_g	max_age	max_kg_grams	max_tl_cm	method_gear	month	name	notes	notes_on_dissection	num_order	number_db	ocean_basin	p_class	p_fam_common	p_family	p_genus	p_genus_species	p_order	pcr_order	ph_cells_per_g	ph_cells_per_g_log	ph_cells_per_mg	ph_extrapolated_cells_per_60ul_total	ph_extrapolated_cells_per_extra_ln	ph_extrapolated_cells_per_pcr_total	ph_log_reads	ph_r1150	ph_reads_per_mg	ph_total_reads	physical_specimen_location	physical_specimen_remaining	prey_annelids	prey_arthropods	prey_echinoderms	prey_invertebrate	prey_large_fish	prey_mollusks	prey_phytoplankton_algae	prey_shark_marine_mammal	prey_small_fish	prey_zooplankton	primer_plate	qiita_study_id	radii	ratio_dorsal_to_tl	ratio_gape_to_tl	ratio_gi_to_tl	reproductive_process	salinity_tolerance	salinity_tolerance_migration	sample_type	sample_type_2	sample_type_descriptive	sample_types	scientific_name	sd_or_la	season	sex	sjbg_gill	sjbg_gill_direction	sjbg_gill_number	sjbg_gill_orientation	sjbg_gill_sample	sjbg_gill_tissue	sjbg_gill_type	sourcesink	substrata_collection	substrata_group	swim_acceleration	swim_endurance	swim_mode	swim_performance	taxon_id	title	title_fmp_core	tl_cm	trophic	trophic_likely	type_habitat_nonbay_bol	x	y	z
13414.94.midg	Not applicable	94.midg	FALSE	2	2	tropical	pelagic	2019-11-11	2019	yellowfin tuna	2.6258	NT	0	0		6	250	0	1	94.midg	"fish, squid, crustraceans"	fishbase.org	Missing: not collected	110765	TRUE	7	f	f7	0	Host-associated	Animal	Animal proximal gut	94midg	midgut	marine biome	animal-associated habitat	intestine environment	host-associated	52	Thunnus albacares	clearmag beads KF	9/14/20	PS16L1	0.1122			plate5_89-103_gill.skin.mg.hg	hook and line	53.34	94	0	Missing: not collected	60 mile bank	USA:CA:San Diego	47		1	P	0	0	shallow	neritic	0	0	0	0	0	0	0	1	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:gastrointestinal system	2.625847024	UBERON:feces	UBERON:digestive tract	yellowfin tuna	yellowfin tuna	59.182	cm	Missing: not collected	Thunnus albacares	FMP_94	8236	5443	grams	1	32.091667	-118.208333	5443	9	200	239	rod and reel	10	94.midg		had 4 sardines in stomach all 5-6 inches	54	506	Eastern Pacific	Actinopterygii	"mackerals, tunas, bonitos"	Scombridae	Thunnus	Thunnus albacares	Scombriformes	30	15406	4.187689894	15	1729	2.158492281	144	3.7513561	1	50276	5641	SIO	Missing: not collected		1				1			1		1	13414		nan	nan	0.794160387	oviparous	marine	oceanodromous	fish midgut digesta	mg	midgut digesta	"gill, fin, skin, MG, HG"	Thunnus albacares	454	fall	Unknown								sink	pelagic	pelagic	2	3	Thunniform	crusier sprinter	8236	FMP101	1	59.182	3	3	TRUE			
13414.95.g	Not applicable	95.g	FALSE	1	1	temperate	soft bottom	2020-08-20	2020	arrow goby	0.5615	NE	0	0		0	2	0	1	95.g	"diatoms, green algae, tintinnids, eggs"	fishbase.org	1.1	5	TRUE	1	g	g1	0	Host-associated	Animal	Animal corpus	95g	gill	marine biome	animal-associated habitat	organic material	host-associated	116	Gymnogobius urotaenia	clearmag beads KF	9/14/20	PS16L1	0.0099			plate5_89-103_gill.skin.mg.hg	hook and line	3.2	95	1	0.4		USA:CA:San Diego	2		1	BE	1	0	shallow	intertidal	0	0	0	0	0	0	0	0	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:respiratory system	0.561523438	UBERON:mucus	UBERON:gill	arrow goby	arrow goby	3.2	cm	Missing: not collected	Clevelandia ios	FMP_95	185732	0.184	grams	1	32.769594	-117.248478	0.184	3		6.4	rod and reel	8	95.g			7	325	Eastern Pacific	Actinopterygii	gobies	Gobiidae	Clevelandia	Clevelandia ios	Gobiiformes	7	710	2.851258349	1	84	0.84661284	7	3.37621185	1	240202	2378	SIO	Missing: not collected							1			1	1	13414		0.34375	0.125	0.625	oviparous	brackish	brackish	fish gill	g	gill tissue	"gill, fin, skin, MG, HG"	Clevelandia ios_	284	summer	Unknown								sink	sandy mud bottom	soft bottom	3	1	Esociform	accelerator	185732	FMP101	1	3.2	2	2	FALSE			
13414.95.s	Not applicable	95.s	FALSE	1	1	temperate	soft bottom	2020-08-20	2020	arrow goby	0.5615	NE	0	0		0	2	0	1	95.s	"diatoms, green algae, tintinnids, eggs"	fishbase.org	1.1	5	TRUE	4	g	g4	0	Host-associated	Animal	Animal surface	95s	skin	marine biome	animal-associated habitat	mucus	host-associated	116	Gymnogobius urotaenia	clearmag beads KF	9/14/20	PS16L1	0.005	used up		plate5_89-103_gill.skin.mg.hg	hook and line	3.2	95	1	0.4		USA:CA:San Diego	2		1	BE	1	0	shallow	intertidal	0	0	0	0	0	0	0	0	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:skin	0.561523438	UBERON:mucus	UBERON:skin of body	arrow goby	arrow goby	3.2	cm	Missing: not collected	Clevelandia ios	FMP_95	185732	0.184	grams	1	32.769594	-117.248478	0.184	3		6.4	rod and reel	8	95.s			31	325	Eastern Pacific	Actinopterygii	gobies	Gobiidae	Clevelandia	Clevelandia ios	Gobiiformes	111	259	2.413299764	0	16	0.111970494	1	3.16613397	1	293200	1466	SIO	Missing: not collected							1			1	1	13414		0.34375	0.125	0.625	oviparous	brackish	brackish	fish skin	s	skin swab	"gill, fin, skin, MG, HG"	Clevelandia ios_	284	summer	Unknown								sink	sandy mud bottom	soft bottom	3	1	Esociform	accelerator	185732	FMP101	1	3.2	2	2	FALSE			
13414.95.hg	Not applicable	95.hg	FALSE	3	4	temperate	soft bottom	2020-08-20	2020	arrow goby	0.5615	NE	0	0		6	2	0	1	95.hg	"diatoms, green algae, tintinnids, eggs"	fishbase.org	1.1	5	TRUE	10	g	g10	0	Host-associated	Animal	Animal distal gut	95hg	hindgut	marine biome	animal-associated habitat	intestine environment	host-associated	116	Gymnogobius urotaenia	clearmag beads KF	9/14/20	PS16L1	0.0006			plate5_89-103_gill.skin.mg.hg	hook and line	3.2	95	1	0.4		USA:CA:San Diego	2		1	BE	1	0	shallow	intertidal	0	0	0	0	0	0	0	0	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:gastrointestinal system	0.561523438	UBERON:feces	UBERON:digestive tract	arrow goby	arrow goby	3.2	cm	Missing: not collected	Clevelandia ios	FMP_95	185732	0.184	grams	1	32.769594	-117.248478	0.184	3		6.4	rod and reel	8	95.hg			79	325	Eastern Pacific	Actinopterygii	gobies	Gobiidae	Clevelandia	Clevelandia ios	Gobiiformes	135	1094951	6.039394685	1095	7884	2.817545864	657	3.939818663	1	14510000	8706	SIO	Missing: not collected							1			1	1	13414		0.34375	0.125	0.625	oviparous	brackish	brackish	fish hindgut digesta	hg	hindgut digesta	"gill, fin, skin, MG, HG"	Clevelandia ios_	284	summer	Unknown								sink	sandy mud bottom	soft bottom	3	1	Esociform	accelerator	185732	FMP101	1	3.2	2	2	FALSE			
13414.95.midg	Not applicable	95.midg	FALSE	2	2	temperate	soft bottom	2020-08-20	2020	arrow goby	0.5615	NE	0	0		6	2	0	1	95.midg	"diatoms, green algae, tintinnids, eggs"	fishbase.org	1.1	5	TRUE	7	g	g7	0	Host-associated	Animal	Animal proximal gut	95midg	midgut	marine biome	animal-associated habitat	intestine environment	host-associated	116	Gymnogobius urotaenia	clearmag beads KF	9/14/20	PS16L1	0.0002	used up		plate5_89-103_gill.skin.mg.hg	hook and line	3.2	95	1	0.4		USA:CA:San Diego	2		1	BE	1	0	shallow	intertidal	0	0	0	0	0	0	0	0	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:gastrointestinal system	0.561523438	UBERON:feces	UBERON:digestive tract	arrow goby	arrow goby	3.2	cm	Missing: not collected	Clevelandia ios	FMP_95	185732	0.184	grams	1	32.769594	-117.248478	0.184	3		6.4	rod and reel	8	95.midg			55	325	Eastern Pacific	Actinopterygii	gobies	Gobiidae	Clevelandia	Clevelandia ios	Gobiiformes	31	14791	4.169997537	15	35	0.471035227	3	3.268811904	1	9285000	1857	SIO	Missing: not collected							1			1	1	13414		0.34375	0.125	0.625	oviparous	brackish	brackish	fish midgut digesta	mg	midgut digesta	"gill, fin, skin, MG, HG"	Clevelandia ios_	284	summer	Unknown								sink	sandy mud bottom	soft bottom	3	1	Esociform	accelerator	185732	FMP101	1	3.2	2	2	FALSE			
13414.96.g	Not applicable	96.g	FALSE	3	3	subtropical	soft bottom	2020-08-23	2020	california killifish	1.2926	NE	0	0		0	1	0.3	1	96.g	"gastropods, crustaceans, bivalves, worms, microalgae"	fishbase.org	2.2	42	TRUE	1	h	h1	0	Host-associated	Animal	Animal corpus	96g	gill	marine biome	animal-associated habitat	organic material	host-associated	116	Fundulus parvipinnis	clearmag beads KF	9/14/20	PS16L1	0.0005			plate5_89-103_gill.skin.mg.hg	hook and line	4.7	96	1	0.3		USA:CA:San Diego	4.2	"bay estuary, benthopelagic"	1	BE	1	0	shallow	intertidal	0	0	0	0	0	0	0	0	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:respiratory system	1.292584495	UBERON:mucus	UBERON:gill	California killifish	CA killifish	4.7	cm	Missing: not collected	Fundulus parvipinnis	FMP_96	28757	1.342	grams	1	32.782075	-117.250127	1.342	3		10.8	rod and reel	8	96.g			8	307	Eastern Pacific	Actinopterygii	topminnows and killisfishes	Fundulidae	Fundulus	Fundulus parvipinnis	Cyprinodontiformes	8	1077111	6.032260461	1077	6463	2.731230265	539	3.915135907	1	16450000	8225	SIO	Missing: not collected	1	1		1		1					1	13414		0.468085106	0.063829787	0.893617021	oviparous	brackish	brackish	fish gill	g	gill tissue	"gill, fin, skin, MG, HG"	Fundulus parvipinnis	266	summer	Unknown								sink	sandy mud bottom	soft bottom	3	1	Esociform	accelerator	28757	FMP101	1	4.7	2	2	FALSE			
13414.96.s	Not applicable	96.s	FALSE	2	3	subtropical	soft bottom	2020-08-23	2020	california killifish	1.2926	NE	0	0		0	1	0.3	1	96.s	"gastropods, crustaceans, bivalves, worms, microalgae"	fishbase.org	2.2	42	TRUE	4	h	h4	0	Host-associated	Animal	Animal surface	96s	skin	marine biome	animal-associated habitat	mucus	host-associated	116	Fundulus parvipinnis	clearmag beads KF	9/14/20	PS16L1	0.0081	low		plate5_89-103_gill.skin.mg.hg	hook and line	4.7	96	1	0.3		USA:CA:San Diego	4.2	"bay estuary, benthopelagic"	1	BE	1	0	shallow	intertidal	0	0	0	0	0	0	0	0	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:skin	1.292584495	UBERON:mucus	UBERON:skin of body	California killifish	CA killifish	4.7	cm	Missing: not collected	Fundulus parvipinnis	FMP_96	28757	1.342	grams	1	32.782075	-117.250127	1.342	3		10.8	rod and reel	8	96.s			32	307	Eastern Pacific	Actinopterygii	topminnows and killisfishes	Fundulidae	Fundulus	Fundulus parvipinnis	Cyprinodontiformes	112	232060	5.365600288	232	22556	3.274085255	1880	4.07037039	1	1451728	11759	SIO	Missing: not collected	1	1		1		1					1	13414		0.468085106	0.063829787	0.893617021	oviparous	brackish	brackish	fish skin	s	skin swab	"gill, fin, skin, MG, HG"	Fundulus parvipinnis	266	summer	Unknown								sink	sandy mud bottom	soft bottom	3	1	Esociform	accelerator	28757	FMP101	1	4.7	2	2	FALSE			
13414.96.hg	Not applicable	96.hg	FALSE	1	1	subtropical	soft bottom	2020-08-23	2020	california killifish	1.2926	NE	0	0		6	1	0.3	1	96.hg	"gastropods, crustaceans, bivalves, worms, microalgae"	fishbase.org	2.2	42	TRUE	10	h	h10	0	Host-associated	Animal	Animal distal gut	96hg	hindgut	marine biome	animal-associated habitat	intestine environment	host-associated	116	Fundulus parvipinnis	clearmag beads KF	9/14/20	PS16L1	0.0072			plate5_89-103_gill.skin.mg.hg	hook and line	4.7	96	1	0.3		USA:CA:San Diego	4.2	"bay estuary, benthopelagic"	1	BE	1	0	shallow	intertidal	0	0	0	0	0	0	0	0	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:gastrointestinal system	1.292584495	UBERON:feces	UBERON:digestive tract	California killifish	CA killifish	4.7	cm	Missing: not collected	Fundulus parvipinnis	FMP_96	28757	1.342	grams	1	32.782075	-117.250127	1.342	3		10.8	rod and reel	8	96.hg			80	307	Eastern Pacific	Actinopterygii	topminnows and killisfishes	Fundulidae	Fundulus	Fundulus parvipinnis	Cyprinodontiformes	136	1340	3.127104798	1	116	0.984496507	10	3.41564098	1	361667	2604	SIO	Missing: not collected	1	1		1		1					1	13414		0.468085106	0.063829787	0.893617021	oviparous	brackish	brackish	fish hindgut digesta	hg	hindgut digesta	"gill, fin, skin, MG, HG"	Fundulus parvipinnis	266	summer	Unknown								sink	sandy mud bottom	soft bottom	3	1	Esociform	accelerator	28757	FMP101	1	4.7	2	2	FALSE			
13414.96.midg	Not applicable	96.midg	FALSE	1	2	subtropical	soft bottom	2020-08-23	2020	california killifish	1.2926	NE	0	0		6	1	0.3	1	96.midg	"gastropods, crustaceans, bivalves, worms, microalgae"	fishbase.org	2.2	42	TRUE	7	h	h7	0	Host-associated	Animal	Animal proximal gut	96midg	midgut	marine biome	animal-associated habitat	intestine environment	host-associated	116	Fundulus parvipinnis	clearmag beads KF	9/14/20	PS16L1	0.009	low		plate5_89-103_gill.skin.mg.hg	hook and line	4.7	96	1	0.3		USA:CA:San Diego	4.2	"bay estuary, benthopelagic"	1	BE	1	0	shallow	intertidal	0	0	0	0	0	0	0	0	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:gastrointestinal system	1.292584495	UBERON:feces	UBERON:digestive tract	California killifish	CA killifish	4.7	cm	Missing: not collected	Fundulus parvipinnis	FMP_96	28757	1.342	grams	1	32.782075	-117.250127	1.342	3		10.8	rod and reel	8	96.midg			56	307	Eastern Pacific	Actinopterygii	topminnows and killisfishes	Fundulidae	Fundulus	Fundulus parvipinnis	Cyprinodontiformes	32	2413	3.382557322	2	261	1.33686181	22	3.516403148	1	364889	3284	SIO	Missing: not collected	1	1		1		1					1	13414		0.468085106	0.063829787	0.893617021	oviparous	brackish	brackish	fish midgut digesta	mg	midgut digesta	"gill, fin, skin, MG, HG"	Fundulus parvipinnis	266	summer	Unknown								sink	sandy mud bottom	soft bottom	3	1	Esociform	accelerator	28757	FMP101	1	4.7	2	2	FALSE			
13414.97.g	Not applicable	97.g	FALSE	1	2	subtropical	pelagic	2020-08-30	2020	dolphinfish	0.7144	LC	0	0		0	85	0	3	97.g	"fish, squid, zooplankton, crustacean"	fishbase.org	6.2	15450	TRUE	2	a	a2	0	Host-associated	Animal	Animal corpus	97g	gill	marine biome	animal-associated habitat	organic material	host-associated	116	Coryphaena hippurus	clearmag beads KF	9/14/20	PS16L1	0.6152			plate5_89-103_gill.skin.mg.hg	hook and line	65	97	0	6.5		USA:CA:San Diego	44		1	P	0	0	shallow	neritic	0	0	0	0	0	0	0	1	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:respiratory system	0.714357963	UBERON:mucus	UBERON:gill	dolphinfish	Dolphinfish	78	cm	Missing: not collected	Coryphaena hippurus	FMP_97	34814	3390	grams	1	32.616069	-117.396926	3390	4	40	210	rod and reel	8	97.g			9	495	Eastern Pacific	Actinopterygii	dolphinfishes	Coryphaenidae	Coryphaena	Coryphaena hippurus	Carangiformes	97	2856	3.455758203	3	21083	3.244743875	1757	4.061979947	1	18748	11534	SIO	Missing: not collected		1				1			1	1	1	13414		0.079487179	0.083333333	0.564102564	oviparous	marine	oceanodromous	fish gill	g	gill tissue	"gill, fin, skin, MG, HG"	Coryphaena hippurus	443	summer	Unknown								sink	pelagic	pelagic	2	2	Carangiform	crusier sprinter	34814	FMP101	1	78	3	3	TRUE			
13414.97.s	Not applicable	97.s	FALSE	2	2	subtropical	pelagic	2020-08-30	2020	dolphinfish	0.7144	LC	0	0		3	85	0	3	97.s	"fish, squid, zooplankton, crustacean"	fishbase.org	6.2	15450	TRUE	5	a	a5	0	Host-associated	Animal	Animal surface	97s	skin	marine biome	animal-associated habitat	mucus	host-associated	116	Coryphaena hippurus	clearmag beads KF	9/14/20	PS16L1	0.0162	low		plate5_89-103_gill.skin.mg.hg	hook and line	65	97	0	6.5		USA:CA:San Diego	44		1	P	0	0	shallow	neritic	0	0	0	0	0	0	0	1	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:skin	0.714357963	UBERON:mucus	UBERON:skin of body	dolphinfish	Dolphinfish	78	cm	Missing: not collected	Coryphaena hippurus	FMP_97	34814	3390	grams	1	32.616069	-117.396926	3390	4	40	210	rod and reel	8	97.s			33	495	Eastern Pacific	Actinopterygii	dolphinfishes	Coryphaenidae	Coryphaena	Coryphaena hippurus	Carangiformes	17	38853	4.589424558	39	7553	2.798941084	629	3.934498451	1	530864	8600	SIO	Missing: not collected		1				1			1	1	1	13414		0.079487179	0.083333333	0.564102564	oviparous	marine	oceanodromous	fish skin	s	skin swab	"gill, fin, skin, MG, HG"	Coryphaena hippurus	443	summer	Unknown								sink	pelagic	pelagic	2	2	Carangiform	crusier sprinter	34814	FMP101	1	78	3	3	TRUE			
13414.97.hg	Not applicable	97.hg	FALSE	1	1	subtropical	pelagic	2020-08-30	2020	dolphinfish	0.7144	LC	0	0		6	85	0	3	97.hg	"fish, squid, zooplankton, crustacean"	fishbase.org	6.2	15450	TRUE	11	a	a11	0	Host-associated	Animal	Animal distal gut	97hg	hindgut	marine biome	animal-associated habitat	intestine environment	host-associated	116	Coryphaena hippurus	clearmag beads KF	9/14/20	PS16L1	0.0632			plate5_89-103_gill.skin.mg.hg	hook and line	65	97	0	6.5		USA:CA:San Diego	44		1	P	0	0	shallow	neritic	0	0	0	0	0	0	0	1	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:gastrointestinal system	0.714357963	UBERON:feces	UBERON:digestive tract	dolphinfish	Dolphinfish	78	cm	Missing: not collected	Coryphaena hippurus	FMP_97	34814	3390	grams	1	32.616069	-117.396926	3390	4	40	210	rod and reel	8	97.hg			81	495	Eastern Pacific	Actinopterygii	dolphinfishes	Coryphaenidae	Coryphaena	Coryphaena hippurus	Carangiformes	41	0	NaN	0	0					0		SIO	Missing: not collected		1				1			1	1	1	13414		0.079487179	0.083333333	0.564102564	oviparous	marine	oceanodromous	fish hindgut digesta	hg	hindgut digesta	"gill, fin, skin, MG, HG"	Coryphaena hippurus	443	summer	Unknown								sink	pelagic	pelagic	2	2	Carangiform	crusier sprinter	34814	FMP101	1	78	3	3	TRUE			
13414.97.midg	Not applicable	97.midg	FALSE	1	1	subtropical	pelagic	2020-08-30	2020	dolphinfish	0.7144	LC	0	0		6	85	0	3	97.midg	"fish, squid, zooplankton, crustacean"	fishbase.org	6.2	15450	TRUE	8	a	a8	0	Host-associated	Animal	Animal proximal gut	97midg	midgut	marine biome	animal-associated habitat	intestine environment	host-associated	116	Coryphaena hippurus	clearmag beads KF	9/14/20	PS16L1	0.1581			plate5_89-103_gill.skin.mg.hg	hook and line	65	97	0	6.5		USA:CA:San Diego	44		1	P	0	0	shallow	neritic	0	0	0	0	0	0	0	1	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:gastrointestinal system	0.714357963	UBERON:feces	UBERON:digestive tract	dolphinfish	Dolphinfish	78	cm	Missing: not collected	Coryphaena hippurus	FMP_97	34814	3390	grams	1	32.616069	-117.396926	3390	4	40	210	rod and reel	8	97.midg			57	495	Eastern Pacific	Actinopterygii	dolphinfishes	Coryphaenidae	Coryphaena	Coryphaena hippurus	Carangiformes	121	0	NaN	0	0					0		SIO	Missing: not collected		1				1			1	1	1	13414		0.079487179	0.083333333	0.564102564	oviparous	marine	oceanodromous	fish midgut digesta	mg	midgut digesta	"gill, fin, skin, MG, HG"	Coryphaena hippurus	443	summer	Unknown								sink	pelagic	pelagic	2	2	Carangiform	crusier sprinter	34814	FMP101	1	78	3	3	TRUE			
13414.98.g	Not applicable	98.g	FALSE	1	1	tropical	pelagic	2020-08-30	2020	skipjack tuna	2.6573	LC	0	0		0	260	0	3	98.g	"fish, cephalopods, crustacea, mollusks, cannibalism"	fishbase.org	19.1	71737	TRUE	2	b	b2	0	Host-associated	Animal	Animal corpus	98g	gill	marine biome	animal-associated habitat	organic material	host-associated	52	Katsuwonus pelamis	clearmag beads KF	9/14/20	PS16L1	0.2971			plate5_89-103_gill.skin.mg.hg	hook and line	60.2	98	0	6.4		USA:CA:San Diego	31.5		1	P	0	0	shallow	neritic	0	0	0	0	0	0	0	1	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:respiratory system	2.657315551	UBERON:mucus	UBERON:gill	skipjack tuna	skipjack tuna	63.5	cm	Missing: not collected	Katsuwonus pelamis	FMP_98	8226	6804	grams	1	31.435833	-117.420556	6804	12	34.5	110	rod and reel	8	98.g			10	443	Eastern Pacific	Actinopterygii	"mackerals, tunas, bonitos"	Scombridae	Katsuwonus	Katsuwonus pelamis	Scombriformes	98	0	NaN	0	0	-3.849117127	0	2.033423755	0	364	108	SIO	Missing: not collected		1				1			1		1	13414		0.300787402	0.100787402	0.496062992	oviparous	marine	oceanodromous	fish gill	g	gill tissue	"gill, fin, skin, MG, HG"	Katsuwonus pelamis	395	summer	Unknown								sink	pelagic	pelagic	2	3	Thunniform	crusier sprinter	8226	FMP101	1	63.5	3	3	TRUE			
13414.98.s	Not applicable	98.s	FALSE	1	2	tropical	pelagic	2020-08-30	2020	skipjack tuna	2.6573	LC	0	0		3	260	0	3	98.s	"fish, cephalopods, crustacea, mollusks, cannibalism"	fishbase.org	19.1	71737	TRUE	5	b	b5	0	Host-associated	Animal	Animal surface	98s	skin	marine biome	animal-associated habitat	mucus	host-associated	52	Katsuwonus pelamis	clearmag beads KF	9/14/20	PS16L1	0.0147	low		plate5_89-103_gill.skin.mg.hg	hook and line	60.2	98	0	6.4		USA:CA:San Diego	31.5		1	P	0	0	shallow	neritic	0	0	0	0	0	0	0	1	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:skin	2.657315551	UBERON:mucus	UBERON:skin of body	skipjack tuna	skipjack tuna	63.5	cm	Missing: not collected	Katsuwonus pelamis	FMP_98	8226	6804	grams	1	31.435833	-117.420556	6804	12	34.5	110	rod and reel	8	98.s			34	443	Eastern Pacific	Actinopterygii	"mackerals, tunas, bonitos"	Scombridae	Katsuwonus	Katsuwonus pelamis	Scombriformes	18	5670	3.753583059	6	1000	1.920875325	83	3.683407299	1	328163	4824	SIO	Missing: not collected		1				1			1		1	13414		0.300787402	0.100787402	0.496062992	oviparous	marine	oceanodromous	fish skin	s	skin swab	"gill, fin, skin, MG, HG"	Katsuwonus pelamis	395	summer	Unknown								sink	pelagic	pelagic	2	3	Thunniform	crusier sprinter	8226	FMP101	1	63.5	3	3	TRUE			
13414.98.hg	Not applicable	98.hg	FALSE	1	1	tropical	pelagic	2020-08-30	2020	skipjack tuna	2.6573	LC	0	0		6	260	0	3	98.hg	"fish, cephalopods, crustacea, mollusks, cannibalism"	fishbase.org	19.1	71737	TRUE	11	b	b11	0	Host-associated	Animal	Animal distal gut	98hg	hindgut	marine biome	animal-associated habitat	intestine environment	host-associated	52	Katsuwonus pelamis	clearmag beads KF	9/14/20	PS16L1	0.2452			plate5_89-103_gill.skin.mg.hg	hook and line	60.2	98	0	6.4		USA:CA:San Diego	31.5		1	P	0	0	shallow	neritic	0	0	0	0	0	0	0	1	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:gastrointestinal system	2.657315551	UBERON:feces	UBERON:digestive tract	skipjack tuna	skipjack tuna	63.5	cm	Missing: not collected	Katsuwonus pelamis	FMP_98	8226	6804	grams	1	31.435833	-117.420556	6804	12	34.5	110	rod and reel	8	98.hg			82	443	Eastern Pacific	Actinopterygii	"mackerals, tunas, bonitos"	Scombridae	Katsuwonus	Katsuwonus pelamis	Scombriformes	42	2	0.301029996	0	5	-0.384809769	0	3.024074987	0	4311	1057	SIO	Missing: not collected		1				1			1		1	13414		0.300787402	0.100787402	0.496062992	oviparous	marine	oceanodromous	fish hindgut digesta	hg	hindgut digesta	"gill, fin, skin, MG, HG"	Katsuwonus pelamis	395	summer	Unknown								sink	pelagic	pelagic	2	3	Thunniform	crusier sprinter	8226	FMP101	1	63.5	3	3	TRUE			
13414.98.midg	Not applicable	98.midg	FALSE	1	2	tropical	pelagic	2020-08-30	2020	skipjack tuna	2.6573	LC	0	0		6	260	0	3	98.midg	"fish, cephalopods, crustacea, mollusks, cannibalism"	fishbase.org	19.1	71737	TRUE	8	b	b8	0	Host-associated	Animal	Animal proximal gut	98midg	midgut	marine biome	animal-associated habitat	intestine environment	host-associated	52	Katsuwonus pelamis	clearmag beads KF	9/14/20	PS16L1	0.0729			plate5_89-103_gill.skin.mg.hg	hook and line	60.2	98	0	6.4		USA:CA:San Diego	31.5		1	P	0	0	shallow	neritic	0	0	0	0	0	0	0	1	The ecology of marine fishes of california and adjacent waters 2006	0	0	0	0	Missing: not collected	Missing: not collected	UBERON:gastrointestinal system	2.657315551	UBERON:feces	UBERON:digestive tract	skipjack tuna	skipjack tuna	63.5	cm	Missing: not collected	Katsuwonus pelamis	FMP_98	8226	6804	grams	1	31.435833	-117.420556	6804	12	34.5	110	rod and reel	8	98.midg			58	443	Eastern Pacific	Actinopterygii	"mackerals, tunas, bonitos"	Scombridae	Katsuwonus	Katsuwonus pelamis	Scombriformes	122	2077	3.317436497	2	1817	2.180144844	151	3.757547853	1	78491	5722	SIO	Missing: not collected		1				1			1		1	13414		0.300787402	0.100787402	0.496062992	oviparous	marine	oceanodromous	fish midgut digesta	mg	midgut digesta	"gill, fin, skin, MG, HG"	Katsuwonus pelamis	395	summer	Unknown								sink	pelagic	pelagic	2	3	Thunniform	crusier sprinter	8226	FMP101	1	63.5	3	3	TRUE			
